,0,C,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62
39,1,10.345,10.01,8.311,6.002000000000001,10.183,10.457,8.83,8.148,8.189,6.367999999999999,5.553999999999999,4.008,6.367999999999999,4.547,-0.61,16.398,1.577,-3.855,-10.274000000000001,-4.954,-5.218999999999999,-4.456,-15.360999999999999,-9.603,-10.111,-9.45,-24.15,-13.652000000000001,-15.065999999999999,-11.922,-19.562,11.017000000000001,8.942,9.471,8.413,8.769,5.809,2.889,11.383,4.038,8.616,5.544,-0.142,7.996,7.832999999999999,-7.8629999999999995,-11.841,9.633,-7.334,-6.0120000000000005,-21.545,-12.98,0.885,-0.34600000000000003,-20.599,-15.717,5.239,-16.378,-16.276,-7.914,-9.988999999999999,-2.92,-19.348
40,1,5.9510000000000005,5.615,4.893,1.607,7.7410000000000005,6.551,7.365,5.218999999999999,5.747000000000001,5.391,3.113,3.031,5.391,0.6409999999999999,-2.075,13.468,0.11199999999999999,-6.297000000000001,-11.739,-7.395,-5.218999999999999,-5.92,-15.849,-10.091000000000001,-10.6,-11.892000000000001,-25.614,-14.628,-15.554,-13.875,-20.538,7.599,5.035,5.0760000000000005,5.483,4.862,2.391,-0.529,7.477,1.597,6.662999999999999,2.126,-2.096,5.553999999999999,5.88,-9.816,-14.282,6.215,-7.8229999999999995,-7.477,-22.034000000000002,-15.422,0.397,-1.811,-21.576,-18.158,5.727,-17.354,-17.253,-7.914,-10.966,-3.8960000000000004,-20.325
41,1,3.998,2.6860000000000004,3.9160000000000004,-1.3219999999999998,5.3,3.133,5.412000000000001,2.289,4.771,4.9030000000000005,1.6480000000000001,1.567,4.9030000000000005,-3.265,-2.563,12.98,0.11199999999999999,-8.25,-11.739,-9.837,-5.218999999999999,-6.409,-15.360999999999999,-11.068,-10.111,-13.357000000000001,-24.638,-15.116,-14.577,-14.852,-20.05,6.622000000000001,3.571,2.146,4.506,1.444,0.43700000000000006,-2.4819999999999998,4.059,-0.8440000000000001,6.175,-0.804,-2.5839999999999996,3.113,4.415,-11.280999999999999,-14.770999999999999,3.286,-7.334,-8.453,-21.057,-16.398,0.397,-3.2760000000000002,-21.576,-20.111,4.751,-17.843,-17.741,-7.914,-10.478,-4.3839999999999995,-20.325
42,1,3.51,1.2209999999999999,5.381,-2.787,4.323,0.203,3.4589999999999996,0.336,3.7939999999999996,4.415,1.6480000000000001,0.102,4.415,-5.707000000000001,-2.075,14.445,0.6,-9.715,-10.763,-11.302,-4.73,-6.897,-13.895999999999999,-11.556,-9.623,-14.333,-22.685,-15.605,-13.600999999999999,-14.852,-19.073,7.111000000000001,3.571,0.682,4.018,-0.509,0.9259999999999999,-3.947,2.594,-2.309,6.175,-3.245,-2.5839999999999996,0.183,2.95,-13.722999999999999,-13.306,1.821,-6.358,-9.43,-19.592,-17.375,0.885,-3.764,-20.111,-20.111,3.7739999999999996,-18.331,-17.253,-7.914,-9.988999999999999,-3.8960000000000004,-19.348
43,1,3.51,0.732,6.846,-2.787,4.323,-1.261,1.994,-1.617,3.306,3.927,2.136,-1.3630000000000002,3.927,-6.195,-1.099,15.422,1.088,-9.715,-9.298,-11.79,-3.7539999999999996,-6.409,-12.431,-11.556,-9.135,-15.31,-20.243,-15.116,-12.624,-14.364,-18.097,8.087,4.547,0.193,4.506,-1.485,1.902,-4.435,2.106,-3.286,6.175,-3.733,-1.607,-1.2819999999999998,2.4619999999999997,-15.675999999999998,-10.864,0.8440000000000001,-5.381,-9.43,-17.639,-17.375,1.3730000000000002,-3.764,-18.646,-19.135,1.821,-17.843,-16.276,-7.914,-8.525,-3.408,-18.372
44,1,3.0210000000000004,0.732,7.334,-2.299,3.347,-2.238,0.529,-1.617,2.33,3.438,2.136,-1.851,3.438,-5.707000000000001,-1.099,14.445,1.088,-8.738,-7.832999999999999,-11.302,-3.265,-5.92,-11.454,-11.068,-8.647,-15.798,-18.29,-14.628,-12.136,-12.899000000000001,-16.632,8.087,4.547,0.682,4.506,-1.485,2.391,-4.435,2.106,-2.7969999999999997,6.175,-3.733,-1.607,-2.258,1.485,-17.629,-9.888,-0.132,-4.893,-8.453,-15.686,-16.886,1.3730000000000002,-3.2760000000000002,-16.692999999999998,-17.67,0.35600000000000004,-17.843,-15.299000000000001,-7.914,-8.036,-2.431,-16.907
45,1,1.556,0.732,5.87,-1.811,2.37,-1.75,-0.44799999999999995,-1.129,1.841,2.95,1.16,-1.851,2.95,-5.218999999999999,-1.587,12.004000000000001,0.11199999999999999,-7.7620000000000005,-7.345,-10.812999999999999,-3.265,-5.432,-9.988999999999999,-10.579,-8.647,-15.798,-16.337,-14.628,-11.648,-11.922,-15.167,6.622000000000001,2.106,0.682,3.042,-0.509,1.4140000000000001,-3.4589999999999996,1.129,-1.821,5.1979999999999995,-3.245,-2.096,-2.258,0.509,-17.629,-9.888,-0.621,-4.405,-7.965,-13.245,-15.91,0.885,-2.299,-14.74,-16.692999999999998,-0.621,-16.866,-14.811,-8.402999999999999,-8.036,-1.455,-15.442
46,1,0.092,0.244,2.94,-1.811,0.905,-1.261,-0.44799999999999995,-0.153,0.376,1.973,-0.305,-0.875,1.973,-6.195,-2.075,9.562000000000001,-0.376,-6.785,-6.367999999999999,-10.325,-3.265,-5.432,-9.501,-10.091000000000001,-8.647,-15.798,-13.895999999999999,-14.628,-10.183,-11.434000000000001,-13.702,4.669,-0.336,0.682,1.088,0.46799999999999997,-0.539,-2.97,0.6409999999999999,-0.8440000000000001,4.2219999999999995,-2.7569999999999997,-3.072,-1.2819999999999998,0.02,-17.141,-10.376,-0.621,-3.9160000000000004,-7.477,-11.292,-15.422,0.397,-1.811,-12.787,-16.205,-0.132,-16.378,-13.835,-8.402999999999999,-8.036,-1.455,-13.977
47,1,-0.885,0.244,0.498,-2.299,-0.071,-0.285,-0.44799999999999995,0.8240000000000001,-0.11199999999999999,1.485,-1.2819999999999998,-0.387,1.485,-7.66,-2.563,9.562000000000001,-0.865,-7.273,-5.88,-10.325,-3.265,-5.92,-7.547999999999999,-10.091000000000001,-8.647,-15.31,-11.454,-13.652000000000001,-8.718,-10.946,-11.749,3.693,-2.289,0.682,-0.865,0.956,-1.516,-3.4589999999999996,0.153,-0.35600000000000004,3.245,-3.245,-3.56,-0.305,-0.46799999999999997,-16.164,-9.888,-0.621,-2.94,-7.477,-8.85,-14.445,-0.092,-1.811,-10.834000000000001,-15.717,0.35600000000000004,-15.401,-12.857999999999999,-8.402999999999999,-7.06,-1.455,-11.536
48,1,0.092,0.732,0.498,-2.299,-0.071,0.6920000000000001,-0.44799999999999995,1.3119999999999998,-0.11199999999999999,0.997,-1.2819999999999998,-0.387,0.997,-8.636000000000001,-1.587,12.004000000000001,-0.376,-8.25,-3.927,-10.325,-2.289,-5.92,-5.107,-9.603,-7.67,-14.333,-8.525,-11.698,-6.276,-8.993,-9.796,5.157,-1.3119999999999998,1.17,-0.865,1.444,-1.0270000000000001,-4.435,0.6409999999999999,-0.35600000000000004,3.733,-3.733,-3.072,-0.305,-0.46799999999999997,-15.675999999999998,-8.423,-0.132,-0.987,-7.477,-5.92,-12.98,0.397,-1.811,-8.881,-13.763,0.35600000000000004,-13.936,-11.392999999999999,-7.426,-5.595,-1.943,-10.071
49,1,2.533,2.6860000000000004,2.452,-2.299,1.3940000000000001,1.6680000000000001,0.040999999999999995,1.3119999999999998,0.376,1.485,0.6709999999999999,-1.3630000000000002,1.485,-7.66,-0.122,15.91,1.088,-8.738,-1.485,-9.349,-1.3119999999999998,-5.92,-1.689,-8.138,-5.7170000000000005,-12.868,-6.082999999999999,-8.28,-2.858,-5.575,-7.355,8.575,1.129,2.635,1.088,1.933,0.9259999999999999,-5.412000000000001,2.594,-1.3330000000000002,4.2219999999999995,-3.733,-1.119,-0.305,0.02,-15.187999999999999,-5.981,1.3330000000000002,1.943,-6.5,-2.502,-10.539000000000001,1.3730000000000002,-2.299,-6.439,-10.345,-0.132,-11.495,-8.952,-5.473,-2.665,-1.943,-7.629
50,1,4.974,5.127000000000001,5.381,-0.8340000000000001,3.347,2.645,-0.44799999999999995,1.801,1.3530000000000002,1.973,2.625,-2.34,1.973,-4.73,1.3430000000000002,19.328,3.042,-8.738,1.933,-7.8839999999999995,0.153,-4.944,1.729,-5.697,-3.764,-10.915,-3.153,-4.374,0.5589999999999999,-2.157,-4.913,11.993,4.059,4.588,3.042,3.398,3.855,-4.9239999999999995,5.524,-1.3330000000000002,5.686,-2.7569999999999997,1.3219999999999998,0.183,0.997,-14.699000000000002,-3.052,3.286,4.3839999999999995,-5.035,1.4040000000000001,-7.609,1.8619999999999999,-2.787,-3.998,-6.9270000000000005,-1.109,-8.565,-6.022,-3.031,0.264,-0.966,-5.188
51,1,7.416,7.08,6.846,1.119,5.3,4.11,-0.44799999999999995,2.7769999999999997,2.33,1.973,4.578,-2.8280000000000003,1.973,-1.3119999999999998,2.319,19.816,4.018,-7.273,4.374,-5.442,1.617,-3.967,4.659,-3.255,-1.811,-8.474,-0.22399999999999998,-1.444,3.489,0.285,-2.472,14.435,6.0120000000000005,7.029,4.506,4.862,5.809,-2.97,7.965,-0.8440000000000001,6.662999999999999,-0.804,2.787,0.183,1.485,-13.722999999999999,-0.61,4.262,6.337000000000001,-2.594,4.333,-4.678999999999999,2.838,-2.299,-1.068,-3.998,-2.574,-5.636,-3.092,-0.59,2.7060000000000004,0.01,-2.258
52,1,7.416,8.057,5.87,3.072,5.787999999999999,4.598,-1.4240000000000002,3.265,1.841,1.485,4.578,-2.8280000000000003,1.485,1.129,2.319,19.328,4.018,-5.809,5.351,-3.489,1.617,-2.502,5.636,-0.8140000000000001,0.142,-6.521,2.218,0.509,4.954,1.261,-0.031,14.435,6.0120000000000005,8.494,4.018,5.8389999999999995,5.32,-0.529,8.942,-0.35600000000000004,6.662999999999999,1.6380000000000001,3.2760000000000002,0.6709999999999999,1.485,-12.258,0.366,4.751,6.337000000000001,-0.6409999999999999,5.31,-2.7260000000000004,2.838,-2.299,1.3730000000000002,-2.533,-3.062,-3.194,-1.139,1.3630000000000002,3.682,0.498,0.183
53,1,6.439,7.08,3.428,3.072,4.323,3.133,-2.401,2.7769999999999997,0.865,0.997,3.113,-2.8280000000000003,0.997,1.617,1.831,18.351,3.042,-4.343999999999999,4.862,-1.536,1.617,-1.526,6.124,1.139,1.119,-5.056,3.682,1.973,5.931,1.75,1.923,13.458,3.571,7.517,2.553,5.8389999999999995,3.367,1.912,7.477,0.621,5.686,3.103,2.299,0.183,0.02,-9.816,0.8540000000000001,3.286,5.849,0.336,4.822,-1.75,2.35,-1.3219999999999998,2.838,-1.556,-2.574,-1.729,0.8140000000000001,2.8280000000000003,4.171,0.987,2.136
54,1,3.998,4.638999999999999,0.498,2.096,1.3940000000000001,1.18,-3.377,1.3119999999999998,-1.088,0.02,1.6480000000000001,-2.34,0.02,1.617,0.8540000000000001,17.863,2.065,-3.855,4.374,-0.5589999999999999,1.129,-0.061,5.636,2.6039999999999996,2.5839999999999996,-3.591,4.171,3.438,5.931,2.7260000000000004,3.387,11.993,0.6409999999999999,5.564,-0.376,4.374,1.4140000000000001,2.889,5.035,0.621,4.2219999999999995,3.591,1.3219999999999998,-1.2819999999999998,-1.933,-7.8629999999999995,0.8540000000000001,0.8440000000000001,5.361000000000001,1.3119999999999998,3.845,0.203,1.8619999999999999,-0.8340000000000001,3.815,-0.092,-2.085,0.22399999999999998,2.279,4.781000000000001,3.682,1.475,3.113
55,1,1.556,2.197,-1.455,0.631,-1.536,-1.261,-4.354,-0.153,-3.042,-0.46799999999999997,0.183,-2.34,-0.46799999999999997,2.106,1.3430000000000002,18.84,1.577,-2.8789999999999996,3.886,1.3940000000000001,1.129,1.4040000000000001,5.636,5.046,4.0489999999999995,-1.6380000000000001,4.171,5.88,5.931,4.678999999999999,3.8760000000000003,11.017000000000001,-1.801,3.123,-2.818,1.933,0.43700000000000006,2.889,2.594,0.621,2.7569999999999997,3.591,0.8340000000000001,-3.235,-3.886,-5.422000000000001,0.8540000000000001,-2.085,5.361000000000001,2.7769999999999997,3.3569999999999998,2.645,1.3730000000000002,-0.34600000000000003,3.815,2.35,-2.085,1.689,3.7430000000000003,6.734,4.171,2.452,3.6010000000000004
56,1,0.092,1.2209999999999999,-2.431,1.119,-3.489,-2.7260000000000004,-5.33,-0.6409999999999999,-4.506,-1.444,-0.305,-2.8280000000000003,-1.444,4.059,1.831,19.816,1.577,-1.902,4.374,3.347,1.617,2.8689999999999998,5.636,7.975,5.513999999999999,1.2919999999999998,4.171,8.809,6.907,8.097000000000001,4.364,10.529000000000002,-3.265,2.146,-3.7939999999999996,0.956,0.43700000000000006,2.889,0.6409999999999999,0.132,2.2680000000000002,4.567,0.8340000000000001,-4.211,-5.351,-2.492,1.3430000000000002,-3.55,5.849,4.242,3.845,6.063,1.3730000000000002,0.142,4.303,5.768,-2.574,3.642,5.207999999999999,9.176,4.659,2.94,4.578
57,1,-0.397,1.709,-3.408,2.5839999999999996,-3.977,-1.75,-5.819,-0.153,-5.483,-1.933,-0.305,-2.34,-1.933,7.477,2.8080000000000003,20.793000000000003,2.553,0.051,5.351,6.276,2.106,4.333,6.124,9.927999999999999,6.49,4.2219999999999995,5.147,10.274000000000001,7.8839999999999995,11.027000000000001,5.341,10.529000000000002,-4.242,3.123,-4.771,2.421,1.4140000000000001,5.33,0.6409999999999999,1.109,2.2680000000000002,7.0089999999999995,1.3219999999999998,-3.235,-6.327000000000001,-0.051,2.319,-4.038,6.337000000000001,6.195,4.822,8.504,1.3730000000000002,0.631,5.28,8.209,-3.55,5.107,6.185,11.617,5.147,3.9160000000000004,5.066
58,1,-0.397,3.174,-3.408,6.002000000000001,-3.977,-0.773,-5.33,2.289,-5.971,-1.933,-0.305,-1.851,-1.933,10.895,2.8080000000000003,21.281,2.553,1.0270000000000001,5.8389999999999995,8.23,2.594,4.822,6.612,10.905,6.978,6.662999999999999,6.124,9.786,8.86,12.004000000000001,5.829,10.529000000000002,-4.73,5.564,-4.771,4.862,1.4140000000000001,8.748,1.617,2.574,2.2680000000000002,9.45,1.811,-2.258,-6.327000000000001,0.9259999999999999,2.8080000000000003,-2.574,6.337000000000001,7.172000000000001,5.797999999999999,8.993,1.8619999999999999,1.119,5.768,8.698,-4.038,6.082999999999999,6.672999999999999,12.105,5.636,3.428,5.553999999999999
59,1,0.092,4.15,-4.3839999999999995,7.955,-3.489,0.6920000000000001,-4.842,3.7539999999999996,-5.971,-1.933,-0.7929999999999999,-1.851,-1.933,12.847999999999999,2.8080000000000003,22.256999999999998,2.553,2.004,5.8389999999999995,8.718,2.106,4.822,6.124,10.417,6.002000000000001,7.64,6.612,7.832999999999999,8.86,11.515,5.829,10.529000000000002,-5.707000000000001,7.029,-5.747000000000001,6.816,0.9259999999999999,11.677999999999999,2.106,3.55,1.78,11.402999999999999,1.811,-0.7929999999999999,-5.8389999999999995,1.4140000000000001,3.784,-1.597,5.849,7.172000000000001,5.31,8.016,1.8619999999999999,1.119,6.256,7.721,-4.527,6.082999999999999,6.185,11.129000000000001,5.147,2.94,5.553999999999999
60,1,-0.397,3.662,-5.361000000000001,8.443,-3.977,0.6920000000000001,-4.354,3.7539999999999996,-5.971,-1.933,-1.2819999999999998,-1.851,-1.933,12.847999999999999,2.319,22.746,2.065,0.539,5.351,7.7410000000000005,1.617,3.845,4.659,8.464,4.537,6.662999999999999,6.612,5.88,7.395,9.562000000000001,5.341,10.529000000000002,-6.683,7.029,-6.236000000000001,6.816,-0.051,12.165999999999999,2.106,3.062,1.2919999999999998,11.402999999999999,0.8340000000000001,-0.305,-5.351,1.4140000000000001,4.272,-1.597,5.361000000000001,6.195,3.845,5.575,1.3730000000000002,0.631,5.768,5.28,-4.038,5.107,5.207999999999999,9.176,4.171,1.475,5.066
61,1,-1.8619999999999999,2.197,-5.849,6.002000000000001,-4.954,-0.773,-4.354,1.801,-5.971,-1.933,-1.77,-2.8280000000000003,-1.933,10.895,2.319,22.746,1.577,-1.902,4.374,5.3,1.617,2.38,3.682,6.022,3.072,4.71,5.636,3.438,6.419,7.609,4.364,9.552,-7.66,6.053,-7.212000000000001,4.374,-1.516,9.725,1.129,1.109,1.2919999999999998,8.474,0.34600000000000003,-1.77,-5.351,0.9259999999999999,3.784,-3.062,4.873,4.242,2.8689999999999998,3.6210000000000004,1.3730000000000002,-0.34600000000000003,4.303,3.326,-4.527,3.642,4.232,6.246,3.194,0.498,4.0889999999999995
62,1,-3.326,0.732,-6.337000000000001,2.5839999999999996,-5.931,-2.7260000000000004,-4.842,-1.129,-6.46,-1.933,-2.258,-4.293,-1.933,8.453,2.8080000000000003,20.793000000000003,1.577,-4.343999999999999,4.374,2.858,1.129,0.42700000000000005,2.7060000000000004,3.5810000000000004,1.607,2.7569999999999997,4.171,1.973,4.466,6.632000000000001,2.8989999999999996,8.575,-8.636000000000001,3.611,-7.212000000000001,0.956,-2.492,5.33,-0.8240000000000001,-1.821,1.2919999999999998,5.056,0.34600000000000003,-4.211,-5.8389999999999995,0.9259999999999999,3.2960000000000003,-4.527,4.3839999999999995,1.801,1.892,1.6680000000000001,1.3730000000000002,-1.811,2.838,2.35,-4.527,2.177,2.767,3.805,2.7060000000000004,0.01,2.625
63,1,-4.791,-0.732,-7.314,-0.8340000000000001,-7.395,-4.678999999999999,-5.819,-3.571,-6.46,-1.933,-2.258,-5.269,-1.933,6.0120000000000005,2.319,17.375,1.577,-6.785,4.374,0.905,1.129,-0.5489999999999999,2.218,1.6280000000000001,0.631,1.78,3.194,0.509,3.0010000000000003,6.144,1.4340000000000002,6.1339999999999995,-10.101,1.6580000000000001,-7.7010000000000005,-2.4619999999999997,-2.492,1.4240000000000002,-1.801,-4.262,1.2919999999999998,1.6380000000000001,0.34600000000000003,-6.165,-6.816,0.9259999999999999,2.8080000000000003,-5.992000000000001,4.3839999999999995,-0.153,1.4040000000000001,0.6920000000000001,1.3730000000000002,-2.787,1.3730000000000002,1.8619999999999999,-4.527,0.22399999999999998,1.3019999999999998,1.851,2.218,0.01,1.16
64,1,-6.256,-1.709,-8.291,-2.299,-8.372,-6.144,-6.795,-5.035,-7.436,-1.933,-2.747,-5.757999999999999,-1.933,4.059,1.3430000000000002,13.468,1.577,-8.25,4.862,-0.071,1.129,-1.526,1.2409999999999999,0.163,-0.34600000000000003,1.2919999999999998,2.218,-0.956,2.024,5.167999999999999,-0.519,3.693,-11.565999999999999,-0.295,-7.7010000000000005,-3.927,-2.9810000000000003,-0.040999999999999995,-3.265,-5.727,0.804,-0.315,0.34600000000000003,-7.141,-7.792000000000001,-0.539,2.319,-7.456,3.8960000000000004,-1.617,0.9159999999999999,-0.285,1.3730000000000002,-3.764,-0.092,0.885,-4.527,-1.2409999999999999,-0.163,0.387,1.729,0.498,-0.7929999999999999
65,1,-7.233,-3.174,-8.779,-2.787,-9.349,-6.632000000000001,-7.284,-5.524,-7.9239999999999995,-2.421,-3.235,-5.757999999999999,-2.421,2.594,0.366,9.562000000000001,1.088,-8.738,4.374,-1.048,0.6409999999999999,-1.526,0.753,-1.3019999999999998,-1.3219999999999998,0.804,1.729,-2.909,0.071,3.215,-2.472,1.251,-12.054,-1.272,-8.189,-4.415,-2.492,0.44799999999999995,-4.73,-5.239,0.315,-0.804,0.34600000000000003,-7.141,-8.28,-2.004,1.831,-8.433,3.408,-2.106,-0.061,-2.238,1.3730000000000002,-3.764,-1.556,-1.068,-4.038,-3.194,-2.6039999999999996,-1.078,1.2409999999999999,0.498,-2.747
66,1,-8.209,-5.127000000000001,-8.291,-2.787,-10.325,-7.609,-6.795,-5.035,-8.413,-2.421,-2.747,-4.781000000000001,-2.421,1.617,0.366,7.609,0.6,-9.226,3.886,-2.024,0.153,-2.0140000000000002,0.264,-2.279,-2.299,-0.17300000000000001,1.2409999999999999,-4.862,-1.3940000000000001,0.285,-4.425,-0.7020000000000001,-12.543,-2.736,-8.189,-3.927,-2.004,0.44799999999999995,-5.707000000000001,-5.239,-0.17300000000000001,-0.804,0.34600000000000003,-6.653,-8.769,-4.445,0.8540000000000001,-8.921,2.92,-3.082,-0.5489999999999999,-3.7030000000000003,1.3730000000000002,-4.252,-3.0210000000000004,-3.0210000000000004,-3.55,-5.147,-4.5569999999999995,-2.055,0.264,0.01,-4.211
67,1,-8.698,-6.5920000000000005,-6.8260000000000005,-3.2760000000000002,-10.812999999999999,-8.097000000000001,-6.307,-5.035,-7.9239999999999995,-1.933,-2.747,-4.781000000000001,-1.933,1.129,1.831,7.121,0.6,-9.715,3.398,-2.513,0.153,-1.526,-0.22399999999999998,-2.279,-2.299,-0.6609999999999999,0.264,-5.8389999999999995,-2.37,-2.157,-4.913,-2.167,-11.078,-4.2010000000000005,-7.7010000000000005,-3.927,-1.0270000000000001,-0.529,-7.172000000000001,-4.751,0.315,-0.804,0.34600000000000003,-6.165,-8.28,-5.422000000000001,0.366,-9.41,3.408,-3.082,-1.038,-4.191,0.885,-4.252,-3.51,-4.974,-3.55,-6.612,-6.51,-2.055,-0.22399999999999998,0.01,-5.188
68,1,-7.721,-7.08,-4.873,-3.2760000000000002,-10.325,-8.097000000000001,-5.819,-5.035,-6.46,-1.444,-0.7929999999999999,-5.269,-1.444,0.153,3.784,6.632000000000001,1.088,-10.203,3.886,-2.513,0.153,-1.038,-0.22399999999999998,-1.3019999999999998,-1.811,-0.17300000000000001,0.264,-5.8389999999999995,-1.882,-3.6210000000000004,-5.402,-3.1430000000000002,-9.125,-4.69,-6.236000000000001,-4.415,0.9259999999999999,-1.506,-7.172000000000001,-5.239,1.2919999999999998,-0.804,1.3219999999999998,-6.165,-7.303999999999999,-4.934,-0.122,-9.41,3.8960000000000004,-2.594,-0.5489999999999999,-2.7260000000000004,0.885,-4.74,-3.51,-4.974,-3.55,-6.612,-6.999,-0.59,0.264,-0.478,-5.188
69,1,-6.256,-6.5920000000000005,-2.92,-3.2760000000000002,-7.8839999999999995,-7.609,-5.33,-5.035,-4.506,-0.956,1.16,-5.757999999999999,-0.956,0.153,4.761,5.656000000000001,2.065,-9.715,4.862,-1.536,1.129,-0.5489999999999999,0.753,0.6509999999999999,-0.34600000000000003,1.2919999999999998,0.264,-4.374,-1.3940000000000001,-2.645,-4.425,-3.6319999999999997,-6.683,-3.713,-3.7939999999999996,-3.927,2.391,-2.4819999999999998,-6.683,-5.727,2.7569999999999997,-0.804,2.299,-6.165,-5.351,-3.957,0.8540000000000001,-8.433,4.873,-1.617,0.42700000000000005,0.203,1.8619999999999999,-4.74,-2.533,-3.51,-3.55,-6.124,-6.51,1.851,1.2409999999999999,0.498,-4.211
70,1,-4.791,-4.638999999999999,-1.943,-2.787,-5.442,-6.144,-3.866,-4.059,-2.553,0.02,2.625,-6.246,0.02,0.153,4.761,4.191,3.042,-9.715,6.327000000000001,-0.071,2.106,0.42700000000000005,2.218,3.092,2.096,3.245,1.2409999999999999,-2.909,0.071,-0.6920000000000001,-3.937,-3.6319999999999997,-5.218999999999999,-1.76,-1.841,-2.4619999999999997,2.8789999999999996,-1.506,-5.218999999999999,-5.727,4.2219999999999995,-0.804,2.787,-5.188,-2.909,-2.9810000000000003,1.831,-6.48,5.849,-0.6409999999999999,1.892,2.645,2.35,-4.74,-1.556,-1.068,-4.038,-4.659,-5.046,4.293,2.7060000000000004,1.963,-3.7230000000000003
71,1,-3.815,-2.6860000000000004,-2.431,-1.811,-3.0010000000000003,-3.7030000000000003,-2.401,-2.594,-0.6,0.997,3.113,-5.757999999999999,0.997,0.153,2.319,2.7260000000000004,4.018,-8.738,7.303999999999999,0.905,3.082,0.9159999999999999,3.682,5.046,3.56,4.71,2.218,-0.956,1.048,1.75,-3.448,-3.6319999999999997,-5.218999999999999,-0.295,-0.376,-0.997,2.391,-0.040999999999999995,-3.265,-5.239,5.1979999999999995,-0.315,3.2760000000000002,-3.7230000000000003,-0.956,-2.9810000000000003,2.8080000000000003,-4.038,6.8260000000000005,0.336,2.8689999999999998,4.11,2.838,-4.74,-1.556,0.885,-4.038,-3.194,-4.069,6.734,4.171,3.428,-3.235
72,1,-3.326,-1.709,-3.8960000000000004,-1.3219999999999998,-1.536,-2.238,-0.44799999999999995,-1.617,0.376,1.973,2.625,-4.781000000000001,1.973,0.153,0.8540000000000001,1.261,4.995,-8.738,8.28,0.905,3.571,0.9159999999999999,5.147,6.022,5.025,4.71,3.194,0.02,2.024,3.215,-3.448,-3.6319999999999997,-6.195,1.17,-0.376,-0.02,0.9259999999999999,-0.040999999999999995,-2.289,-4.262,5.686,-0.315,3.2760000000000002,-2.258,0.509,-4.934,4.272,-2.574,7.8020000000000005,-0.153,3.845,4.11,3.326,-4.252,-2.045,1.8619999999999999,-3.062,-2.218,-3.092,7.711,4.659,4.893,-3.235
73,1,-3.815,-1.2209999999999999,-4.3839999999999995,-2.299,-1.536,-1.75,0.040999999999999995,-1.617,0.865,1.973,2.625,-4.293,1.973,-0.8240000000000001,0.8540000000000001,-0.203,5.483,-8.738,8.769,0.41700000000000004,4.547,0.9159999999999999,6.612,6.022,6.49,3.733,3.682,0.997,3.489,3.215,-3.448,-4.12,-7.172000000000001,1.17,-1.3530000000000002,-0.509,-0.539,-2.4819999999999998,-2.289,-4.262,5.686,-0.804,3.2760000000000002,-1.77,0.509,-6.399,4.761,-2.574,8.779,-0.6409999999999999,4.822,3.6210000000000004,3.815,-4.252,-2.045,1.8619999999999999,-2.085,-1.2409999999999999,-3.092,8.199,6.124,4.893,-3.235
74,1,-4.303,-2.197,-4.873,-4.74,-2.513,-2.238,0.040999999999999995,-2.106,-0.11199999999999999,2.4619999999999997,2.136,-3.805,2.4619999999999997,-2.7769999999999997,1.831,-1.6680000000000001,5.483,-9.715,9.257,-0.071,5.035,1.4040000000000001,7.5889999999999995,5.534,6.978,2.7569999999999997,4.171,1.973,4.954,2.238,-2.96,-5.096,-8.148,-0.295,-1.841,-1.973,-0.539,-6.388,-2.7769999999999997,-4.751,5.1979999999999995,-1.78,3.2760000000000002,-2.258,0.02,-6.8870000000000005,4.272,-3.062,9.755,-1.129,5.797999999999999,3.6210000000000004,4.303,-4.252,-1.556,1.3730000000000002,-1.597,-0.753,-3.092,8.687000000000001,7.1,5.381,-2.747
75,1,-4.303,-2.6860000000000004,-4.3839999999999995,-7.182,-3.0010000000000003,-2.7260000000000004,-0.44799999999999995,-3.082,-0.6,1.973,1.6480000000000001,-4.293,1.973,-5.218999999999999,2.8080000000000003,-3.133,5.483,-9.715,9.257,0.41700000000000004,5.035,1.892,8.565,6.022,7.955,2.2680000000000002,4.171,2.4619999999999997,6.419,1.261,-2.472,-6.561,-7.66,-1.76,-2.33,-2.95,-0.539,-10.295,-3.265,-5.727,4.71,-2.7569999999999997,3.2760000000000002,-2.747,-0.956,-6.399,3.784,-3.55,10.244000000000002,-1.129,6.775,4.598,3.815,-4.252,-1.068,0.885,-1.597,0.22399999999999998,-2.6039999999999996,8.687000000000001,7.5889999999999995,5.381,-2.747
