,0,C,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62
38,1,8.881,9.206,3.3160000000000003,6.348,4.425,0.9259999999999999,0.031,4.466,-1.149,-0.8440000000000001,1.139,0.966,-0.8440000000000001,3.235,1.17,11.373,-1.2309999999999999,1.495,-2.167,-2.106,0.7829999999999999,0.6,-1.709,-4.69,0.46799999999999997,-6.256,-1.801,-7.385,-4.079,-9.206,-3.53,7.212000000000001,6.836,17.822,4.374,9.338,3.052,9.084,6.805,2.747,0.57,1.973,0.987,1.912,-0.387,-2.004,-0.214,1.6580000000000001,-0.397,-0.895,-2.8689999999999998,-6.8870000000000005,0.305,0.753,-4.567,-13.977,-0.478,-3.6319999999999997,-6.215,-4.435,-2.614,0.519,-4.14
39,1,9.369,8.718,3.3160000000000003,4.883,2.96,0.43700000000000006,0.031,4.466,-1.149,-0.35600000000000004,1.139,0.966,-0.35600000000000004,1.77,0.682,11.373,-0.743,1.0070000000000001,-2.167,-2.594,0.295,-0.376,-2.197,-5.666,-0.509,-7.721,-3.265,-8.85,-5.056,-9.693999999999999,-3.53,5.747000000000001,12.207,15.380999999999998,4.374,9.827,3.052,6.643,6.805,2.258,1.058,1.973,0.498,1.912,-0.387,-2.9810000000000003,-1.19,0.682,0.092,-1.383,-2.8689999999999998,-7.8629999999999995,0.305,0.264,-5.544,-14.954,-0.478,-4.6080000000000005,-6.215,-5.9,-3.591,0.031,-3.6519999999999997
40,1,8.392000000000001,6.276,2.34,1.465,1.0070000000000001,-0.539,0.031,3.0010000000000003,-0.17300000000000001,-0.35600000000000004,1.6280000000000001,0.478,-0.35600000000000004,-0.183,0.682,10.885,0.23399999999999999,0.031,-2.167,-2.594,0.295,-0.865,-2.6860000000000004,-6.154,-1.485,-8.698,-2.7769999999999997,-9.827,-5.544,-9.206,-3.53,5.2589999999999995,10.742,10.01,3.886,7.385,3.052,2.248,5.829,1.2819999999999998,1.546,0.509,0.987,0.9359999999999999,0.102,-3.957,-1.19,-0.295,0.58,-2.36,-2.38,-8.84,0.7929999999999999,-0.22399999999999998,-5.544,-14.954,-0.478,-5.585,-6.215,-6.388,-4.079,0.031,-3.6519999999999997
41,1,7.416,4.323,1.3630000000000002,-0.977,-0.45799999999999996,-1.516,-0.45799999999999996,1.048,0.804,0.132,2.116,-0.498,0.132,-1.6480000000000001,1.17,10.395999999999999,0.722,0.031,-1.19,-3.082,0.7829999999999999,-0.865,-2.6860000000000004,-6.154,-1.485,-9.186,-2.289,-9.827,-6.032,-9.206,-4.018,7.212000000000001,4.883,6.104,3.398,3.4789999999999996,3.052,-0.682,5.341,0.305,2.523,-0.956,1.475,0.44799999999999995,0.59,-4.445,-1.19,-0.7829999999999999,0.58,-2.36,-2.38,-8.84,1.2819999999999998,-0.7120000000000001,-5.544,-14.465,-0.478,-6.0729999999999995,-6.704,-6.388,-4.079,0.031,-4.14
42,1,6.9270000000000005,3.347,0.875,-1.953,-0.45799999999999996,-2.004,-0.45799999999999996,0.071,1.2919999999999998,0.132,2.6039999999999996,-0.498,0.132,-0.6709999999999999,1.17,10.885,1.2109999999999999,-0.45799999999999996,-0.7020000000000001,-3.082,0.7829999999999999,-0.376,-2.6860000000000004,-6.154,-0.997,-8.698,-1.801,-9.338,-6.521,-9.206,-4.506,11.607000000000001,0.0,7.08,3.886,0.5489999999999999,3.052,0.295,4.364,-0.183,3.011,-2.421,1.963,-0.040999999999999995,0.59,-4.445,-0.7020000000000001,-0.7829999999999999,0.58,-2.36,-2.38,-8.84,1.2819999999999998,-0.22399999999999998,-5.544,-14.465,-0.478,-6.561,-7.192,-6.388,-4.079,0.031,-4.628
43,1,6.9270000000000005,2.858,1.3630000000000002,-1.465,1.0070000000000001,-1.516,-0.45799999999999996,0.071,0.804,0.621,3.092,-0.01,0.621,0.7929999999999999,1.6580000000000001,11.860999999999999,1.2109999999999999,0.031,-0.7020000000000001,-3.082,0.7829999999999999,0.11199999999999999,-2.6860000000000004,-5.178,-0.509,-8.209,-1.801,-8.85,-7.0089999999999995,-9.693999999999999,-5.483,15.025,-0.977,10.985999999999999,4.862,0.061,2.563,2.736,3.8760000000000003,0.305,3.011,-2.421,2.452,0.44799999999999995,0.102,-3.957,-0.7020000000000001,-0.295,1.068,-1.8719999999999999,-2.38,-7.8629999999999995,1.2819999999999998,-0.22399999999999998,-6.521,-14.465,-0.966,-6.561,-8.169,-6.388,-4.079,0.519,-5.605
44,1,6.9270000000000005,2.37,2.34,-0.977,1.984,-1.516,-0.45799999999999996,1.048,-0.6609999999999999,0.132,2.6039999999999996,0.478,0.132,2.258,1.17,11.373,1.699,0.031,-0.7020000000000001,-2.594,1.272,0.6,-2.6860000000000004,-5.178,-0.509,-7.721,-2.289,-8.85,-7.0089999999999995,-9.693999999999999,-6.46,14.537,1.465,16.357,5.351,1.038,2.075,4.2010000000000005,2.8989999999999996,1.2819999999999998,2.523,-1.933,2.452,0.9359999999999999,-0.387,-3.469,-1.19,0.193,1.068,-1.383,-2.38,-6.8870000000000005,1.2819999999999998,0.264,-7.0089999999999995,-13.977,-0.966,-6.561,-9.145,-6.388,-4.079,0.519,-6.582000000000001
45,1,5.462999999999999,1.3940000000000001,2.8280000000000003,-0.977,1.984,-2.004,-0.946,1.048,-1.149,0.132,2.116,0.478,0.132,1.77,0.682,9.908,1.699,0.519,-0.7020000000000001,-2.594,1.272,0.6,-2.6860000000000004,-4.69,-0.509,-7.233,-3.265,-8.85,-7.0089999999999995,-10.183,-6.9479999999999995,10.142000000000001,3.906,18.799,5.8389999999999995,2.502,2.075,3.225,1.4340000000000002,1.77,2.035,-1.933,2.452,0.9359999999999999,-0.875,-2.9810000000000003,-1.19,-0.295,1.068,-1.383,-2.38,-6.8870000000000005,1.2819999999999998,0.264,-7.497000000000001,-13.489,-1.455,-6.561,-9.633,-5.9,-4.079,0.519,-6.582000000000001
46,1,3.51,-0.071,2.8280000000000003,-0.977,1.0070000000000001,-2.492,-0.946,1.048,-1.149,-0.35600000000000004,1.6280000000000001,0.966,-0.35600000000000004,-1.16,0.193,6.978,1.2109999999999999,0.519,-1.19,-2.594,0.7829999999999999,0.11199999999999999,-2.6860000000000004,-4.2010000000000005,-0.509,-7.233,-4.242,-8.85,-7.497000000000001,-10.671,-6.9479999999999995,3.306,2.93,17.822,4.862,2.991,1.587,-0.682,-0.519,1.2819999999999998,1.546,-2.421,1.963,0.44799999999999995,-0.387,-3.957,-1.6780000000000002,-0.7829999999999999,1.068,-1.8719999999999999,-2.38,-7.375,1.2819999999999998,0.264,-7.497000000000001,-13.489,-0.966,-6.561,-10.122,-5.9,-4.079,0.031,-7.07
47,1,2.045,-1.048,1.3630000000000002,-0.488,0.031,-2.492,-0.45799999999999996,0.5589999999999999,-0.17300000000000001,-0.35600000000000004,1.139,0.966,-0.35600000000000004,-4.0889999999999995,-0.7829999999999999,3.56,0.722,0.519,-2.167,-2.594,0.7829999999999999,-0.376,-3.174,-4.69,-0.997,-7.721,-4.73,-9.338,-7.497000000000001,-11.159,-7.436,-1.088,-0.977,14.404000000000002,3.886,2.502,1.099,-4.1,-1.984,0.7929999999999999,1.546,-2.909,0.498,0.9359999999999999,0.102,-4.934,-2.655,-0.7829999999999999,0.092,-1.8719999999999999,-3.3569999999999998,-7.8629999999999995,1.2819999999999998,0.264,-7.497000000000001,-13.489,0.01,-6.561,-10.122,-6.388,-4.079,0.031,-7.558
48,1,2.045,-0.5589999999999999,0.387,-0.488,-0.45799999999999996,-2.492,0.519,1.048,0.804,-0.35600000000000004,0.163,0.966,-0.35600000000000004,-5.066,-1.272,0.631,-0.254,0.519,-3.6319999999999997,-3.082,0.295,-0.376,-4.15,-5.178,-1.485,-8.698,-5.218999999999999,-9.338,-7.985,-11.159,-8.413,-0.6,-6.348,11.963,2.909,2.0140000000000002,0.122,-4.588,-1.495,0.305,1.058,-2.909,-0.478,0.9359999999999999,0.59,-6.399,-3.6319999999999997,-0.7829999999999999,-0.885,-2.36,-3.845,-8.352,0.7929999999999999,0.264,-7.497000000000001,-13.977,0.498,-7.05,-10.61,-6.388,-5.056,-0.45799999999999996,-8.535
49,1,3.998,0.905,-0.59,0.0,-0.45799999999999996,-2.492,0.519,2.024,0.315,-0.35600000000000004,-0.8140000000000001,1.455,-0.35600000000000004,-4.578,-2.248,-0.34600000000000003,-1.719,1.0070000000000001,-4.12,-3.082,-0.682,-0.865,-4.15,-5.666,-1.973,-9.674,-5.218999999999999,-9.338,-8.474,-11.159,-8.901,4.771,-9.277000000000001,11.475,2.421,2.991,-0.8540000000000001,-2.635,0.45799999999999996,0.305,0.57,-2.909,-1.455,1.4240000000000002,0.59,-6.399,-3.6319999999999997,-0.295,-1.8619999999999999,-1.8719999999999999,-4.333,-8.352,0.7929999999999999,0.264,-7.0089999999999995,-14.465,0.987,-7.05,-11.097999999999999,-6.877000000000001,-5.544,-0.946,-9.023
50,1,6.439,3.835,-0.59,0.0,-0.45799999999999996,-2.492,0.519,2.513,-1.149,0.132,-0.8140000000000001,1.455,0.132,-2.136,-2.248,0.631,-2.207,1.0070000000000001,-3.6319999999999997,-3.082,-0.682,-0.376,-4.15,-5.666,-1.485,-9.674,-4.73,-8.85,-7.985,-10.671,-8.901,10.142000000000001,-8.789,12.450999999999999,1.933,4.456,-1.3430000000000002,0.295,2.8989999999999996,0.7929999999999999,0.081,-3.398,-1.943,1.912,-0.387,-6.399,-3.6319999999999997,-0.295,-1.8619999999999999,-1.8719999999999999,-3.845,-8.352,0.305,0.264,-7.0089999999999995,-14.465,0.987,-6.561,-11.097999999999999,-6.388,-5.544,-0.946,-9.023
51,1,7.416,5.787999999999999,-1.078,0.0,-0.45799999999999996,-2.492,-0.45799999999999996,2.513,-2.614,-0.35600000000000004,-1.3019999999999998,0.966,-0.35600000000000004,-0.183,-2.248,2.5839999999999996,-2.207,1.0070000000000001,-3.1430000000000002,-3.082,-0.682,-0.376,-3.174,-5.178,-0.509,-9.186,-3.7539999999999996,-8.362,-6.521,-10.183,-8.413,12.095,-5.859,13.427999999999999,2.421,4.944,-1.3430000000000002,1.76,5.341,0.7929999999999999,-0.40700000000000003,-3.398,-1.455,1.4240000000000002,-1.3630000000000002,-5.422000000000001,-3.1430000000000002,-1.272,-1.3730000000000002,-1.8719999999999999,-2.8689999999999998,-8.352,-0.183,0.264,-6.032,-13.977,0.987,-5.585,-10.122,-5.9,-5.056,-0.45799999999999996,-8.046
52,1,7.416,5.787999999999999,-1.078,-0.488,-1.4340000000000002,-2.9810000000000003,-0.946,1.536,-3.591,-0.35600000000000004,-0.8140000000000001,0.478,-0.35600000000000004,0.305,-1.76,4.0489999999999995,-2.207,0.031,-2.655,-4.059,-0.193,-0.376,-2.6860000000000004,-4.69,0.46799999999999997,-8.209,-2.289,-6.897,-5.056,-8.718,-6.46,10.142000000000001,-1.953,12.939,2.421,3.967,-1.3430000000000002,0.7829999999999999,5.829,0.305,-0.40700000000000003,-3.886,-0.966,0.9359999999999999,-1.851,-5.422000000000001,-2.655,-2.248,-1.3730000000000002,-2.8480000000000003,-2.38,-7.8629999999999995,-0.183,0.264,-4.567,-12.512,0.498,-4.12,-8.657,-4.9239999999999995,-4.079,-0.45799999999999996,-6.582000000000001
53,1,6.9270000000000005,3.347,-1.567,-1.465,-1.4340000000000002,-2.9810000000000003,-0.946,0.071,-2.614,-0.35600000000000004,-0.8140000000000001,0.478,-0.35600000000000004,-0.6709999999999999,-1.76,4.537,-1.719,-1.4340000000000002,-2.167,-4.547,0.295,0.11199999999999999,-2.197,-4.2010000000000005,0.956,-7.233,-1.801,-5.92,-3.103,-7.7410000000000005,-4.018,5.2589999999999995,0.977,11.475,2.421,1.038,-0.8540000000000001,-0.682,4.364,0.305,-0.40700000000000003,-2.909,-0.478,0.44799999999999995,-1.3630000000000002,-4.934,-2.655,-1.76,-1.3730000000000002,-2.8480000000000003,-1.892,-6.8870000000000005,-0.183,0.264,-2.614,-11.047,0.498,-2.655,-6.704,-3.947,-3.591,0.031,-4.14
54,1,6.9270000000000005,0.41700000000000004,-1.078,-2.93,-0.45799999999999996,-2.492,0.031,0.071,-1.149,-0.35600000000000004,-0.8140000000000001,0.478,-0.35600000000000004,-2.136,-2.248,5.513999999999999,-1.719,-1.4340000000000002,-2.655,-4.547,0.295,0.11199999999999999,-1.709,-3.713,1.444,-5.768,-1.801,-5.432,-2.126,-6.276,-2.065,2.33,2.93,10.498,2.421,-1.4040000000000001,-0.8540000000000001,-2.146,2.8989999999999996,0.305,0.081,-1.933,-0.966,0.9359999999999999,-0.387,-4.445,-2.655,-0.7829999999999999,-1.3730000000000002,-2.36,-1.4040000000000001,-5.422000000000001,-0.183,-0.22399999999999998,-1.6380000000000001,-9.094,0.498,-1.19,-5.239,-3.4589999999999996,-3.103,0.031,-2.187
55,1,7.904,-0.5589999999999999,-0.102,-3.906,1.0070000000000001,-1.516,1.0070000000000001,1.536,-0.17300000000000001,0.132,-0.8140000000000001,1.455,0.132,-2.625,-2.248,6.49,-2.207,-0.45799999999999996,-3.1430000000000002,-3.082,-0.193,0.11199999999999999,-2.197,-3.225,1.444,-4.303,-1.801,-4.456,-2.126,-4.812,-1.088,3.7939999999999996,4.883,11.475,2.909,-0.9159999999999999,-0.8540000000000001,-2.146,2.8989999999999996,1.2819999999999998,0.081,-0.956,-1.455,1.912,1.078,-3.469,-3.1430000000000002,1.17,-1.3730000000000002,-1.383,-1.4040000000000001,-3.469,0.305,0.264,-0.6609999999999999,-6.653,0.987,-0.7020000000000001,-3.7739999999999996,-2.97,-3.103,-0.45799999999999996,-1.2109999999999999
56,1,9.857000000000001,1.3940000000000001,1.3630000000000002,-3.906,2.96,-0.051,1.984,3.489,0.804,0.132,-0.8140000000000001,2.431,0.132,-2.136,-2.248,7.4670000000000005,-2.207,1.0070000000000001,-3.6319999999999997,-1.129,-0.193,0.11199999999999999,-2.197,-2.248,1.444,-2.838,-1.801,-4.456,-2.614,-3.835,-1.577,8.189,6.348,14.404000000000002,4.374,2.0140000000000002,-0.366,-1.6580000000000001,3.8760000000000003,2.258,0.57,0.02,-1.943,3.377,1.567,-2.492,-3.1430000000000002,2.635,-1.3730000000000002,0.081,-1.4040000000000001,-2.492,-0.183,0.753,-1.149,-5.188,1.475,-0.7020000000000001,-3.7739999999999996,-2.97,-3.103,-0.45799999999999996,-1.699
57,1,11.322000000000001,5.3,1.851,-1.953,4.913,1.4140000000000001,2.96,5.931,1.2919999999999998,0.621,-0.326,2.92,0.621,-1.16,-1.272,8.931000000000001,-1.719,1.984,-3.6319999999999997,0.336,-0.682,0.11199999999999999,-2.6860000000000004,-1.76,0.956,-1.3730000000000002,-0.8240000000000001,-4.456,-3.591,-3.835,-2.553,13.072000000000001,7.324,18.311,5.8389999999999995,6.409,0.61,-0.682,6.317,3.235,0.57,0.509,-0.966,4.842,2.055,-1.516,-2.167,4.1,-0.885,0.081,-1.4040000000000001,-2.004,0.305,0.753,-1.149,-4.211,1.963,-1.19,-4.262,-2.97,-3.591,-0.45799999999999996,-2.187
58,1,11.81,8.718,2.8280000000000003,0.977,6.8660000000000005,2.8789999999999996,3.448,7.395,1.2919999999999998,0.621,0.6509999999999999,3.408,0.621,0.305,-0.295,9.42,-1.2309999999999999,1.984,-2.655,0.336,-0.682,0.11199999999999999,-2.6860000000000004,-1.76,0.46799999999999997,-0.397,0.153,-4.944,-4.079,-4.323,-3.042,15.513,7.324,21.24,7.303999999999999,9.827,1.099,0.295,8.27,3.7230000000000003,1.546,-0.46799999999999997,0.01,5.819,2.543,-0.539,-0.7020000000000001,5.0760000000000005,-0.885,-0.40700000000000003,-1.4040000000000001,-2.492,0.305,0.753,-1.149,-3.7230000000000003,1.963,-2.167,-4.751,-3.4589999999999996,-4.079,-0.45799999999999996,-3.6519999999999997
59,1,11.81,10.183,2.8280000000000003,2.93,7.843,3.367,3.448,7.395,1.78,1.109,2.116,2.92,1.109,1.77,1.17,9.908,-0.254,1.495,-1.19,-0.153,-0.193,0.11199999999999999,-2.197,-2.248,-0.02,0.092,1.617,-5.432,-3.591,-3.835,-2.553,15.513,6.836,22.217,7.792000000000001,10.315,2.075,1.272,9.247,3.7230000000000003,2.523,-1.444,1.475,5.819,3.031,0.43700000000000006,0.763,5.564,0.092,-1.383,-0.42700000000000005,-2.004,0.7929999999999999,0.753,-0.6609999999999999,-3.235,1.963,-2.655,-4.262,-3.947,-4.567,-0.946,-3.1639999999999997
60,1,12.299000000000001,9.693999999999999,2.34,3.418,8.82,3.367,3.448,6.419,2.2680000000000002,1.109,3.092,2.431,1.109,3.235,2.146,9.42,0.23399999999999999,0.519,0.275,-0.6409999999999999,0.295,0.11199999999999999,-1.2209999999999999,-1.76,0.46799999999999997,1.068,3.082,-4.944,-2.614,-2.858,-1.088,14.537,5.859,22.217,7.792000000000001,9.338,2.563,2.736,8.759,3.7230000000000003,3.011,-0.956,2.94,5.33,3.031,1.4140000000000001,2.228,6.541,1.068,-1.383,1.038,-1.516,1.2819999999999998,0.753,1.2919999999999998,-2.258,1.475,-2.167,-3.286,-3.4589999999999996,-4.079,-0.45799999999999996,-1.2109999999999999
61,1,13.763,9.206,2.34,3.418,8.331,3.367,3.448,5.931,2.2680000000000002,0.621,3.5810000000000004,2.431,0.621,4.211,2.635,9.42,0.722,1.0070000000000001,1.74,0.336,0.7829999999999999,0.6,0.244,-0.7829999999999999,0.956,1.556,4.059,-3.967,-1.6380000000000001,-1.3940000000000001,0.865,13.56,5.371,21.729,7.303999999999999,8.362,2.563,4.2010000000000005,8.759,3.7230000000000003,3.011,0.509,3.428,4.842,2.543,2.391,2.716,6.053,1.556,0.081,2.502,-0.051,1.2819999999999998,0.753,2.7569999999999997,-1.2819999999999998,0.987,-1.6780000000000002,-1.821,-2.97,-3.103,-0.45799999999999996,0.743
62,1,15.228,9.693999999999999,1.851,3.906,7.355,2.8789999999999996,2.472,5.931,1.78,0.132,2.6039999999999996,2.431,0.132,5.188,2.635,9.42,0.722,2.472,2.228,2.289,1.272,1.088,1.2209999999999999,0.193,1.933,2.533,4.547,-3.4789999999999996,-0.6609999999999999,-0.41700000000000004,2.33,13.072000000000001,4.395,21.24,6.327000000000001,8.85,3.052,6.154,9.735,4.211,2.035,2.4619999999999997,3.428,4.354,2.055,3.367,2.716,5.564,2.045,1.546,2.991,0.43700000000000006,0.7929999999999999,1.2409999999999999,3.245,-1.2819999999999998,0.498,-0.7020000000000001,-0.35600000000000004,-2.4819999999999998,-2.614,0.031,2.207
63,1,16.205,10.671,1.3630000000000002,5.371,4.913,1.902,1.495,5.931,0.804,-0.8440000000000001,1.6280000000000001,2.431,-0.8440000000000001,5.188,1.6580000000000001,9.42,0.23399999999999999,3.937,2.228,3.265,1.272,1.577,1.2209999999999999,0.682,1.933,2.533,3.571,-2.991,-0.6609999999999999,-0.905,2.33,13.072000000000001,3.418,21.24,5.351,10.315,3.052,6.643,10.712,4.7,0.57,3.927,1.963,3.866,1.078,3.855,2.228,4.1,1.556,2.523,2.0140000000000002,0.43700000000000006,0.305,1.729,2.7569999999999997,-1.77,-0.478,-1.19,-0.8440000000000001,-1.994,-2.126,0.519,2.207
64,1,15.717,10.671,0.875,6.836,2.96,1.4140000000000001,1.0070000000000001,5.442,-0.6609999999999999,-1.821,0.163,2.431,-1.821,5.188,0.682,8.931000000000001,-0.743,4.425,0.763,3.7539999999999996,0.7829999999999999,2.065,0.244,0.682,2.421,2.045,1.617,-2.991,-2.126,-2.37,0.376,12.095,2.441,21.24,3.886,9.827,2.563,5.666,11.2,4.211,-0.40700000000000003,3.927,0.987,3.377,0.102,3.367,0.763,2.635,0.58,2.035,0.061,-0.539,0.305,1.729,0.804,-3.235,-0.966,-1.6780000000000002,-2.309,-2.4819999999999998,-2.614,0.519,0.254
65,1,14.252,8.718,-0.59,6.348,1.984,0.43700000000000006,0.031,3.977,-2.126,-2.309,-0.8140000000000001,1.943,-2.309,4.7,0.193,7.955,-1.2309999999999999,3.937,0.275,2.7769999999999997,0.295,2.065,-0.732,0.193,1.933,1.556,0.153,-3.4789999999999996,-3.103,-3.347,-2.553,12.095,1.953,20.264,2.909,7.385,1.587,3.713,9.735,3.7230000000000003,-0.895,2.95,0.01,2.889,-0.387,2.391,0.275,1.6580000000000001,-0.397,1.546,-1.4040000000000001,-1.0270000000000001,-0.183,1.729,-2.126,-3.7230000000000003,-1.455,-2.655,-4.262,-2.4819999999999998,-3.591,0.519,-2.675
66,1,11.81,5.3,-2.055,3.906,1.495,-0.539,-0.45799999999999996,2.513,-3.591,-2.309,-1.3019999999999998,0.966,-2.309,4.7,-0.295,6.49,-1.719,2.96,-0.7020000000000001,1.801,0.295,2.553,-1.709,-0.295,1.933,1.068,-0.8240000000000001,-3.4789999999999996,-4.079,-3.835,-4.506,13.072000000000001,1.465,19.287,1.933,4.456,0.61,1.76,7.782,2.747,-1.383,1.973,0.01,1.912,-1.3630000000000002,2.391,-0.214,1.17,-0.397,1.546,-1.892,-0.539,-0.6709999999999999,1.729,-3.591,-3.7230000000000003,-1.455,-2.655,-5.239,-2.97,-4.079,0.519,-4.628
67,1,10.834000000000001,4.323,-3.031,0.977,1.495,-0.539,-0.45799999999999996,2.024,-4.079,-2.309,-1.79,0.966,-2.309,5.188,0.193,6.49,-1.719,2.96,-0.7020000000000001,2.7769999999999997,0.295,2.553,-1.2209999999999999,0.193,2.421,1.556,0.153,-2.991,-3.591,-2.858,-4.506,15.513,1.465,19.775,0.956,2.991,-0.366,1.272,6.805,2.747,-1.383,2.4619999999999997,0.498,1.912,-1.3630000000000002,3.855,0.275,1.6580000000000001,0.092,2.035,-0.9159999999999999,0.43700000000000006,-0.6709999999999999,1.729,-3.591,-3.235,-1.455,-1.6780000000000002,-4.262,-2.4819999999999998,-3.591,1.0070000000000001,-4.14
68,1,12.299000000000001,7.252999999999999,-3.031,0.977,2.472,0.43700000000000006,0.031,3.489,-3.591,-2.7969999999999997,-1.3019999999999998,1.455,-2.7969999999999997,6.653,0.193,8.443,-1.719,3.937,-0.214,3.7539999999999996,0.295,2.553,-0.244,0.682,2.421,2.533,1.129,-2.502,-2.126,-1.3940000000000001,-2.065,17.955,2.93,22.217,0.956,6.897,-0.366,3.713,7.782,4.211,-1.383,4.415,0.498,2.889,-1.3630000000000002,4.832,0.763,3.123,0.58,3.011,0.5489999999999999,0.9259999999999999,-0.6709999999999999,2.218,-1.6380000000000001,-2.747,-1.455,-0.214,-2.309,-2.4819999999999998,-3.103,1.0070000000000001,-1.699
69,1,16.205,14.089,-0.102,5.859,4.913,3.367,1.495,7.395,-2.126,-2.7969999999999997,-0.8140000000000001,2.431,-2.7969999999999997,7.629,0.682,12.349,-1.719,5.89,-0.214,5.218999999999999,0.7829999999999999,2.553,0.732,0.682,2.909,2.533,2.106,-2.502,-0.6609999999999999,-0.41700000000000004,0.865,20.884,7.324,26.611,2.421,13.732999999999999,0.61,7.619,12.177,6.165,-1.383,6.856,0.987,4.354,-0.387,5.809,0.763,5.564,0.092,3.4989999999999997,1.038,0.43700000000000006,-0.6709999999999999,2.7060000000000004,0.315,-3.235,-0.478,0.763,-0.8440000000000001,-1.994,-2.614,1.0070000000000001,1.2309999999999999
70,1,21.576,21.901,3.805,13.184000000000001,8.331,7.273,3.448,11.302,0.315,-2.309,0.6509999999999999,3.8960000000000004,-2.309,8.118,1.17,18.209,-2.207,7.355,-0.7020000000000001,6.195,0.295,2.065,0.244,0.682,2.909,2.045,2.106,-2.991,-0.17300000000000001,-0.905,2.818,23.814,13.184000000000001,32.959,5.351,20.081,3.052,12.014000000000001,18.035999999999998,8.118,-0.40700000000000003,9.298,0.987,7.284,2.055,5.32,0.763,8.982000000000001,-0.885,3.4989999999999997,0.5489999999999999,-0.051,-0.6709999999999999,3.194,1.78,-4.211,0.498,1.251,-0.8440000000000001,-1.994,-2.614,0.519,2.696
71,1,25.97,26.296,7.222,19.043,11.261,10.690999999999999,5.89,14.72,1.78,-1.3330000000000002,1.6280000000000001,5.361000000000001,-1.3330000000000002,7.629,1.6580000000000001,23.58,-2.696,7.843,-1.19,6.195,-1.17,1.577,-0.244,0.193,1.933,1.068,1.129,-4.456,-1.149,-2.37,2.818,26.744,18.555,38.33,8.28,23.499000000000002,5.005,14.455,21.941999999999997,9.583,0.081,10.274000000000001,0.498,9.725,4.008,4.832,0.763,11.424000000000001,-1.8619999999999999,3.011,-0.9159999999999999,-1.0270000000000001,-0.6709999999999999,3.194,1.78,-5.676,1.963,0.763,-1.821,-2.4819999999999998,-3.591,-0.45799999999999996,2.207
72,1,28.412,26.784000000000002,9.176,20.996,12.725999999999999,12.644,7.355,15.696,2.7569999999999997,-0.35600000000000004,2.116,5.849,-0.35600000000000004,7.141,2.635,26.51,-2.696,7.843,-1.6780000000000002,5.218999999999999,-1.6580000000000001,1.577,-1.2209999999999999,-0.7829999999999999,0.956,0.092,0.153,-5.92,-1.6380000000000001,-3.835,1.3530000000000002,29.673000000000002,19.531,41.26,9.257,22.034000000000002,6.47,14.943,23.895,9.583,0.57,9.298,0.498,11.19,5.473,3.855,0.763,12.889000000000001,-2.35,2.523,-1.4040000000000001,-1.0270000000000001,-1.16,2.7060000000000004,0.804,-6.165,2.452,-0.214,-3.286,-2.97,-4.567,-0.946,1.2309999999999999
73,1,27.924,24.343000000000004,8.199,18.555,12.238,12.644,6.8660000000000005,15.208,2.7569999999999997,0.132,2.6039999999999996,5.849,0.132,7.629,3.123,27.486,-2.696,6.8660000000000005,-2.167,4.242,-1.6580000000000001,1.088,-1.709,-0.7829999999999999,0.956,0.092,0.153,-5.92,-2.126,-3.835,0.865,30.65,16.113,41.26,9.745,18.127,6.47,13.967,22.43,9.094,0.57,7.345,0.987,10.700999999999999,5.473,3.855,0.763,12.4,-1.8619999999999999,2.035,-1.4040000000000001,-1.0270000000000001,-1.16,2.218,0.315,-5.676,2.94,-0.214,-3.7739999999999996,-2.97,-5.056,-1.4340000000000002,0.254
74,1,25.97,20.925,5.757999999999999,14.16,10.284,10.690999999999999,6.377999999999999,13.743,1.78,-0.35600000000000004,2.6039999999999996,5.361000000000001,-0.35600000000000004,9.094,3.611,26.51,-2.696,5.89,-1.19,3.265,-1.6580000000000001,1.088,-0.732,-0.295,0.956,0.092,1.129,-4.456,-1.6380000000000001,-2.858,1.3530000000000002,30.65,9.277000000000001,37.842,8.28,15.198,5.492999999999999,12.014000000000001,20.477,8.118,0.57,4.9030000000000005,1.475,9.725,4.496,3.855,1.251,10.935,-0.885,2.035,-0.42700000000000005,-0.539,-1.16,2.218,1.2919999999999998,-4.7,2.452,0.275,-2.7969999999999997,-2.4819999999999998,-4.079,-0.946,1.2309999999999999
75,1,24.017,19.46,3.805,11.23,8.331,9.226,5.402,12.277999999999999,1.78,-0.8440000000000001,2.116,4.3839999999999995,-0.8440000000000001,10.559000000000001,3.611,25.045,-1.719,4.425,-0.7020000000000001,2.289,-0.193,0.6,0.244,0.193,2.421,0.58,2.594,-2.991,-0.17300000000000001,-1.3940000000000001,3.306,29.185,4.395,33.446999999999996,6.816,15.198,5.005,10.549000000000001,19.012,7.141,0.57,3.438,2.452,8.748,3.52,3.855,1.74,9.471,0.092,1.546,1.038,-0.539,-0.6709999999999999,1.729,2.7569999999999997,-3.7230000000000003,1.475,1.74,-0.8440000000000001,-1.506,-3.591,-0.45799999999999996,3.1839999999999997
