,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
3446,65,T8,100,-0.671,a,S2 match,13,co2a0000372,0.390625
3447,65,T8,101,-1.648,a,S2 match,13,co2a0000372,0.39453125
3448,65,T8,102,-2.625,a,S2 match,13,co2a0000372,0.3984375
3449,65,T8,103,-3.601,a,S2 match,13,co2a0000372,0.40234375
3450,65,T8,104,-3.601,a,S2 match,13,co2a0000372,0.40625
3451,65,T8,105,-3.601,a,S2 match,13,co2a0000372,0.41015625
3452,65,T8,106,-3.601,a,S2 match,13,co2a0000372,0.4140625
3453,65,T8,107,-3.601,a,S2 match,13,co2a0000372,0.41796875
3454,65,T8,108,-4.578,a,S2 match,13,co2a0000372,0.421875
3455,65,T8,109,-5.554,a,S2 match,13,co2a0000372,0.42578125
3456,65,T8,110,-6.042,a,S2 match,13,co2a0000372,0.4296875
3457,65,T8,111,-5.554,a,S2 match,13,co2a0000372,0.43359375
3458,65,T8,112,-4.578,a,S2 match,13,co2a0000372,0.4375
3459,65,T8,113,-4.089,a,S2 match,13,co2a0000372,0.44140625
3460,65,T8,114,-4.578,a,S2 match,13,co2a0000372,0.4453125
3461,65,T8,115,-6.042,a,S2 match,13,co2a0000372,0.44921875
3462,65,T8,116,-8.484,a,S2 match,13,co2a0000372,0.453125
3463,65,T8,117,-10.437,a,S2 match,13,co2a0000372,0.45703125
3464,65,T8,118,-11.414,a,S2 match,13,co2a0000372,0.4609375
3465,65,T8,119,-9.46,a,S2 match,13,co2a0000372,0.46484375
3466,65,T8,120,-6.042,a,S2 match,13,co2a0000372,0.46875
3467,65,T8,121,-2.136,a,S2 match,13,co2a0000372,0.47265625
3468,65,T8,122,0.305,a,S2 match,13,co2a0000372,0.4765625
3469,65,T8,123,0.305,a,S2 match,13,co2a0000372,0.48046875
3470,65,T8,124,-1.16,a,S2 match,13,co2a0000372,0.484375
3471,65,T8,125,-3.113,a,S2 match,13,co2a0000372,0.48828125
3472,65,T8,126,-4.578,a,S2 match,13,co2a0000372,0.4921875
3473,65,T8,127,-3.601,a,S2 match,13,co2a0000372,0.49609375
3474,65,T8,128,-1.648,a,S2 match,13,co2a0000372,0.5
3475,65,T8,129,-0.183,a,S2 match,13,co2a0000372,0.50390625
3476,65,T8,130,0.793,a,S2 match,13,co2a0000372,0.5078125
3477,65,T8,131,0.305,a,S2 match,13,co2a0000372,0.51171875
3478,65,T8,132,-0.183,a,S2 match,13,co2a0000372,0.515625
3479,65,T8,133,-0.671,a,S2 match,13,co2a0000372,0.51953125
3480,65,T8,134,0.305,a,S2 match,13,co2a0000372,0.5234375
3481,65,T8,135,1.77,a,S2 match,13,co2a0000372,0.52734375
3482,65,T8,136,3.235,a,S2 match,13,co2a0000372,0.53125
3483,65,T8,137,3.723,a,S2 match,13,co2a0000372,0.53515625
3484,65,T8,138,3.723,a,S2 match,13,co2a0000372,0.5390625
3485,65,T8,139,3.235,a,S2 match,13,co2a0000372,0.54296875
3486,65,T8,140,3.723,a,S2 match,13,co2a0000372,0.546875
3487,65,T8,141,3.723,a,S2 match,13,co2a0000372,0.55078125
3488,65,T8,142,3.235,a,S2 match,13,co2a0000372,0.5546875
3489,65,T8,143,2.258,a,S2 match,13,co2a0000372,0.55859375
3490,65,T8,144,0.793,a,S2 match,13,co2a0000372,0.5625
3491,65,T8,145,-0.671,a,S2 match,13,co2a0000372,0.56640625
3492,65,T8,146,-1.16,a,S2 match,13,co2a0000372,0.5703125
3493,65,T8,147,-0.671,a,S2 match,13,co2a0000372,0.57421875
3494,65,T8,148,-0.183,a,S2 match,13,co2a0000372,0.578125
3495,65,T8,149,-0.671,a,S2 match,13,co2a0000372,0.58203125
3496,65,T8,150,-1.648,a,S2 match,13,co2a0000372,0.5859375
3497,65,T8,151,-2.625,a,S2 match,13,co2a0000372,0.58984375
3498,65,T8,152,-3.601,a,S2 match,13,co2a0000372,0.59375
3499,65,T8,153,-3.601,a,S2 match,13,co2a0000372,0.59765625
3500,65,T8,154,-3.113,a,S2 match,13,co2a0000372,0.6015625
3501,65,T8,155,-3.601,a,S2 match,13,co2a0000372,0.60546875
3502,65,T8,156,-3.601,a,S2 match,13,co2a0000372,0.609375
3503,65,T8,157,-3.113,a,S2 match,13,co2a0000372,0.61328125
3504,65,T8,158,-2.136,a,S2 match,13,co2a0000372,0.6171875
3505,65,T8,159,-0.183,a,S2 match,13,co2a0000372,0.62109375
3506,65,T8,160,0.793,a,S2 match,13,co2a0000372,0.625
3507,65,T8,161,0.793,a,S2 match,13,co2a0000372,0.62890625
3508,65,T8,162,-0.183,a,S2 match,13,co2a0000372,0.6328125
3509,65,T8,163,-0.671,a,S2 match,13,co2a0000372,0.63671875
3510,65,T8,164,-0.671,a,S2 match,13,co2a0000372,0.640625
3511,65,T8,165,0.793,a,S2 match,13,co2a0000372,0.64453125
3512,65,T8,166,2.258,a,S2 match,13,co2a0000372,0.6484375
3513,65,T8,167,1.77,a,S2 match,13,co2a0000372,0.65234375
3514,65,T8,168,0.793,a,S2 match,13,co2a0000372,0.65625
3515,65,T8,169,-0.183,a,S2 match,13,co2a0000372,0.66015625
3516,65,T8,170,0.305,a,S2 match,13,co2a0000372,0.6640625
3517,65,T8,171,2.258,a,S2 match,13,co2a0000372,0.66796875
3518,65,T8,172,4.211,a,S2 match,13,co2a0000372,0.671875
3519,65,T8,173,5.188,a,S2 match,13,co2a0000372,0.67578125
3520,65,T8,174,4.211,a,S2 match,13,co2a0000372,0.6796875
3521,65,T8,175,2.258,a,S2 match,13,co2a0000372,0.68359375
3522,65,T8,176,0.305,a,S2 match,13,co2a0000372,0.6875
3523,65,T8,177,-0.183,a,S2 match,13,co2a0000372,0.69140625
3524,65,T8,178,0.793,a,S2 match,13,co2a0000372,0.6953125
3525,65,T8,179,2.747,a,S2 match,13,co2a0000372,0.69921875
3526,65,T8,180,3.723,a,S2 match,13,co2a0000372,0.703125
3527,65,T8,181,3.235,a,S2 match,13,co2a0000372,0.70703125
3528,65,T8,182,1.77,a,S2 match,13,co2a0000372,0.7109375
3529,65,T8,183,0.793,a,S2 match,13,co2a0000372,0.71484375
3530,65,T8,184,1.77,a,S2 match,13,co2a0000372,0.71875
3531,65,T8,185,3.235,a,S2 match,13,co2a0000372,0.72265625
3532,65,T8,186,5.188,a,S2 match,13,co2a0000372,0.7265625
3533,65,T8,187,6.653,a,S2 match,13,co2a0000372,0.73046875
3534,65,T8,188,7.141,a,S2 match,13,co2a0000372,0.734375
3535,65,T8,189,6.653,a,S2 match,13,co2a0000372,0.73828125
3536,65,T8,190,6.165,a,S2 match,13,co2a0000372,0.7421875
3537,65,T8,191,5.676,a,S2 match,13,co2a0000372,0.74609375
3538,65,T8,192,5.188,a,S2 match,13,co2a0000372,0.75
3539,65,T8,193,5.188,a,S2 match,13,co2a0000372,0.75390625
3540,65,T8,194,4.7,a,S2 match,13,co2a0000372,0.7578125
3541,65,T8,195,4.7,a,S2 match,13,co2a0000372,0.76171875
3542,65,T8,196,4.7,a,S2 match,13,co2a0000372,0.765625
3543,65,T8,197,4.211,a,S2 match,13,co2a0000372,0.76953125
3544,65,T8,198,2.258,a,S2 match,13,co2a0000372,0.7734375
3545,65,T8,199,-0.671,a,S2 match,13,co2a0000372,0.77734375
3546,65,T8,200,-3.113,a,S2 match,13,co2a0000372,0.78125
3547,65,T8,201,-4.578,a,S2 match,13,co2a0000372,0.78515625
3548,65,T8,202,-4.578,a,S2 match,13,co2a0000372,0.7890625
3549,65,T8,203,-3.601,a,S2 match,13,co2a0000372,0.79296875
3550,65,T8,204,-2.625,a,S2 match,13,co2a0000372,0.796875
3551,65,T8,205,-2.625,a,S2 match,13,co2a0000372,0.80078125
3552,65,T8,206,-3.113,a,S2 match,13,co2a0000372,0.8046875
3553,65,T8,207,-3.601,a,S2 match,13,co2a0000372,0.80859375
3554,65,T8,208,-3.113,a,S2 match,13,co2a0000372,0.8125
3555,65,T8,209,-2.136,a,S2 match,13,co2a0000372,0.81640625
3556,65,T8,210,-0.183,a,S2 match,13,co2a0000372,0.8203125
3557,65,T8,211,0.793,a,S2 match,13,co2a0000372,0.82421875
3558,65,T8,212,0.305,a,S2 match,13,co2a0000372,0.828125
3559,65,T8,213,-0.671,a,S2 match,13,co2a0000372,0.83203125
3560,65,T8,214,-2.625,a,S2 match,13,co2a0000372,0.8359375
3561,65,T8,215,-5.066,a,S2 match,13,co2a0000372,0.83984375
3562,65,T8,216,-6.531,a,S2 match,13,co2a0000372,0.84375
3563,65,T8,217,-7.507,a,S2 match,13,co2a0000372,0.84765625
3564,65,T8,218,-8.484,a,S2 match,13,co2a0000372,0.8515625
3565,65,T8,219,-8.972,a,S2 match,13,co2a0000372,0.85546875
3566,65,T8,220,-9.46,a,S2 match,13,co2a0000372,0.859375
3567,65,T8,221,-9.949,a,S2 match,13,co2a0000372,0.86328125
3568,65,T8,222,-9.46,a,S2 match,13,co2a0000372,0.8671875
3569,65,T8,223,-8.972,a,S2 match,13,co2a0000372,0.87109375
3570,65,T8,224,-8.972,a,S2 match,13,co2a0000372,0.875
3571,65,T8,225,-8.972,a,S2 match,13,co2a0000372,0.87890625
3572,65,T8,226,-8.484,a,S2 match,13,co2a0000372,0.8828125
3573,65,T8,227,-6.531,a,S2 match,13,co2a0000372,0.88671875
3574,65,T8,228,-4.089,a,S2 match,13,co2a0000372,0.890625
3575,65,T8,229,-1.648,a,S2 match,13,co2a0000372,0.89453125
3576,65,T8,230,-0.183,a,S2 match,13,co2a0000372,0.8984375
3577,65,T8,231,-0.183,a,S2 match,13,co2a0000372,0.90234375
3578,65,T8,232,-0.671,a,S2 match,13,co2a0000372,0.90625
3579,65,T8,233,-0.671,a,S2 match,13,co2a0000372,0.91015625
3580,65,T8,234,0.305,a,S2 match,13,co2a0000372,0.9140625
3581,65,T8,235,2.258,a,S2 match,13,co2a0000372,0.91796875
3582,65,T8,236,3.723,a,S2 match,13,co2a0000372,0.921875
3583,65,T8,237,3.235,a,S2 match,13,co2a0000372,0.92578125
3584,65,T8,238,0.793,a,S2 match,13,co2a0000372,0.9296875
3585,65,T8,239,-0.671,a,S2 match,13,co2a0000372,0.93359375
3586,65,T8,240,-1.16,a,S2 match,13,co2a0000372,0.9375
3587,65,T8,241,0.305,a,S2 match,13,co2a0000372,0.94140625
3588,65,T8,242,2.747,a,S2 match,13,co2a0000372,0.9453125
3589,65,T8,243,3.723,a,S2 match,13,co2a0000372,0.94921875
3590,65,T8,244,3.235,a,S2 match,13,co2a0000372,0.953125
3591,65,T8,245,0.793,a,S2 match,13,co2a0000372,0.95703125
3592,65,T8,246,-2.136,a,S2 match,13,co2a0000372,0.9609375
3593,65,T8,247,-4.089,a,S2 match,13,co2a0000372,0.96484375
3594,65,T8,248,-4.089,a,S2 match,13,co2a0000372,0.96875
3595,65,T8,249,-2.625,a,S2 match,13,co2a0000372,0.97265625
3596,65,T8,250,-0.183,a,S2 match,13,co2a0000372,0.9765625
3597,65,T8,251,2.747,a,S2 match,13,co2a0000372,0.98046875
3598,65,T8,252,4.211,a,S2 match,13,co2a0000372,0.984375
3599,65,T8,253,4.7,a,S2 match,13,co2a0000372,0.98828125
3600,65,T8,254,3.235,a,S2 match,13,co2a0000372,0.9921875
3601,65,T8,255,1.77,a,S2 match,13,co2a0000372,0.99609375
3603,65,T7,0,-1.76,a,S2 match,14,co2a0000372,0
3604,65,T7,1,-1.76,a,S2 match,14,co2a0000372,0.00390625
3605,65,T7,2,-1.76,a,S2 match,14,co2a0000372,0.0078125
3606,65,T7,3,-1.272,a,S2 match,14,co2a0000372,0.01171875
3607,65,T7,4,-1.272,a,S2 match,14,co2a0000372,0.015625
3608,65,T7,5,-1.76,a,S2 match,14,co2a0000372,0.01953125
3609,65,T7,6,-2.736,a,S2 match,14,co2a0000372,0.0234375
3610,65,T7,7,-3.225,a,S2 match,14,co2a0000372,0.02734375
3611,65,T7,8,-3.225,a,S2 match,14,co2a0000372,0.03125
3612,65,T7,9,-2.248,a,S2 match,14,co2a0000372,0.03515625
3613,65,T7,10,-1.272,a,S2 match,14,co2a0000372,0.0390625
3614,65,T7,11,-0.295,a,S2 match,14,co2a0000372,0.04296875
3615,65,T7,12,0.193,a,S2 match,14,co2a0000372,0.046875
3616,65,T7,13,0.193,a,S2 match,14,co2a0000372,0.05078125
3617,65,T7,14,0.193,a,S2 match,14,co2a0000372,0.0546875
3618,65,T7,15,1.658,a,S2 match,14,co2a0000372,0.05859375
3619,65,T7,16,3.611,a,S2 match,14,co2a0000372,0.0625
3620,65,T7,17,6.053,a,S2 match,14,co2a0000372,0.06640625
3621,65,T7,18,7.029,a,S2 match,14,co2a0000372,0.0703125
3622,65,T7,19,7.517,a,S2 match,14,co2a0000372,0.07421875
3623,65,T7,20,6.541,a,S2 match,14,co2a0000372,0.078125
3624,65,T7,21,5.564,a,S2 match,14,co2a0000372,0.08203125
3625,65,T7,22,5.076,a,S2 match,14,co2a0000372,0.0859375
3626,65,T7,23,5.076,a,S2 match,14,co2a0000372,0.08984375
3627,65,T7,24,5.076,a,S2 match,14,co2a0000372,0.09375
3628,65,T7,25,5.076,a,S2 match,14,co2a0000372,0.09765625
3629,65,T7,26,5.076,a,S2 match,14,co2a0000372,0.1015625
3630,65,T7,27,5.564,a,S2 match,14,co2a0000372,0.10546875
3631,65,T7,28,6.541,a,S2 match,14,co2a0000372,0.109375
3632,65,T7,29,7.517,a,S2 match,14,co2a0000372,0.11328125
3633,65,T7,30,7.517,a,S2 match,14,co2a0000372,0.1171875
3634,65,T7,31,7.029,a,S2 match,14,co2a0000372,0.12109375
3635,65,T7,32,5.564,a,S2 match,14,co2a0000372,0.125
3636,65,T7,33,4.588,a,S2 match,14,co2a0000372,0.12890625
3637,65,T7,34,4.1,a,S2 match,14,co2a0000372,0.1328125
3638,65,T7,35,3.611,a,S2 match,14,co2a0000372,0.13671875
3639,65,T7,36,3.123,a,S2 match,14,co2a0000372,0.140625
3640,65,T7,37,1.658,a,S2 match,14,co2a0000372,0.14453125
3641,65,T7,38,1.17,a,S2 match,14,co2a0000372,0.1484375
3642,65,T7,39,0.682,a,S2 match,14,co2a0000372,0.15234375
3643,65,T7,40,0.682,a,S2 match,14,co2a0000372,0.15625
3644,65,T7,41,1.17,a,S2 match,14,co2a0000372,0.16015625
3645,65,T7,42,1.17,a,S2 match,14,co2a0000372,0.1640625
3646,65,T7,43,1.658,a,S2 match,14,co2a0000372,0.16796875
3647,65,T7,44,1.17,a,S2 match,14,co2a0000372,0.171875
3648,65,T7,45,0.682,a,S2 match,14,co2a0000372,0.17578125
3649,65,T7,46,0.193,a,S2 match,14,co2a0000372,0.1796875
3650,65,T7,47,-0.783,a,S2 match,14,co2a0000372,0.18359375
3651,65,T7,48,-1.272,a,S2 match,14,co2a0000372,0.1875
3652,65,T7,49,-2.248,a,S2 match,14,co2a0000372,0.19140625
3653,65,T7,50,-2.248,a,S2 match,14,co2a0000372,0.1953125
3654,65,T7,51,-2.248,a,S2 match,14,co2a0000372,0.19921875
3655,65,T7,52,-1.76,a,S2 match,14,co2a0000372,0.203125
3656,65,T7,53,-1.76,a,S2 match,14,co2a0000372,0.20703125
3657,65,T7,54,-2.248,a,S2 match,14,co2a0000372,0.2109375
3658,65,T7,55,-2.248,a,S2 match,14,co2a0000372,0.21484375
3659,65,T7,56,-2.248,a,S2 match,14,co2a0000372,0.21875
3660,65,T7,57,-1.272,a,S2 match,14,co2a0000372,0.22265625
3661,65,T7,58,-0.295,a,S2 match,14,co2a0000372,0.2265625
3662,65,T7,59,1.17,a,S2 match,14,co2a0000372,0.23046875
3663,65,T7,60,2.146,a,S2 match,14,co2a0000372,0.234375
3664,65,T7,61,2.635,a,S2 match,14,co2a0000372,0.23828125
3665,65,T7,62,2.635,a,S2 match,14,co2a0000372,0.2421875
3666,65,T7,63,1.658,a,S2 match,14,co2a0000372,0.24609375
3667,65,T7,64,0.682,a,S2 match,14,co2a0000372,0.25
3668,65,T7,65,0.193,a,S2 match,14,co2a0000372,0.25390625
3669,65,T7,66,-0.295,a,S2 match,14,co2a0000372,0.2578125
3670,65,T7,67,0.193,a,S2 match,14,co2a0000372,0.26171875
3671,65,T7,68,0.193,a,S2 match,14,co2a0000372,0.265625
3672,65,T7,69,0.682,a,S2 match,14,co2a0000372,0.26953125
3673,65,T7,70,1.17,a,S2 match,14,co2a0000372,0.2734375
3674,65,T7,71,1.658,a,S2 match,14,co2a0000372,0.27734375
3675,65,T7,72,2.635,a,S2 match,14,co2a0000372,0.28125
3676,65,T7,73,3.123,a,S2 match,14,co2a0000372,0.28515625
3677,65,T7,74,3.611,a,S2 match,14,co2a0000372,0.2890625
3678,65,T7,75,3.611,a,S2 match,14,co2a0000372,0.29296875
3679,65,T7,76,3.123,a,S2 match,14,co2a0000372,0.296875
3680,65,T7,77,2.635,a,S2 match,14,co2a0000372,0.30078125
3681,65,T7,78,1.658,a,S2 match,14,co2a0000372,0.3046875
3682,65,T7,79,0.193,a,S2 match,14,co2a0000372,0.30859375
3683,65,T7,80,-0.783,a,S2 match,14,co2a0000372,0.3125
3684,65,T7,81,-2.248,a,S2 match,14,co2a0000372,0.31640625
3685,65,T7,82,-3.225,a,S2 match,14,co2a0000372,0.3203125
3686,65,T7,83,-4.201,a,S2 match,14,co2a0000372,0.32421875
3687,65,T7,84,-4.69,a,S2 match,14,co2a0000372,0.328125
3688,65,T7,85,-5.666,a,S2 match,14,co2a0000372,0.33203125
3689,65,T7,86,-7.131,a,S2 match,14,co2a0000372,0.3359375
3690,65,T7,87,-8.596,a,S2 match,14,co2a0000372,0.33984375
3691,65,T7,88,-9.084,a,S2 match,14,co2a0000372,0.34375
3692,65,T7,89,-10.061,a,S2 match,14,co2a0000372,0.34765625
3693,65,T7,90,-9.572,a,S2 match,14,co2a0000372,0.3515625
3694,65,T7,91,-9.572,a,S2 match,14,co2a0000372,0.35546875
3695,65,T7,92,-9.572,a,S2 match,14,co2a0000372,0.359375
3696,65,T7,93,-10.061,a,S2 match,14,co2a0000372,0.36328125
3697,65,T7,94,-10.549,a,S2 match,14,co2a0000372,0.3671875
3698,65,T7,95,-11.037,a,S2 match,14,co2a0000372,0.37109375
3699,65,T7,96,-10.549,a,S2 match,14,co2a0000372,0.375
3700,65,T7,97,-9.084,a,S2 match,14,co2a0000372,0.37890625
3701,65,T7,98,-7.131,a,S2 match,14,co2a0000372,0.3828125
3702,65,T7,99,-5.178,a,S2 match,14,co2a0000372,0.38671875
3703,65,T7,100,-4.201,a,S2 match,14,co2a0000372,0.390625
3704,65,T7,101,-5.178,a,S2 match,14,co2a0000372,0.39453125
3705,65,T7,102,-7.131,a,S2 match,14,co2a0000372,0.3984375
3706,65,T7,103,-8.596,a,S2 match,14,co2a0000372,0.40234375
3707,65,T7,104,-9.572,a,S2 match,14,co2a0000372,0.40625
3708,65,T7,105,-9.572,a,S2 match,14,co2a0000372,0.41015625
3709,65,T7,106,-9.084,a,S2 match,14,co2a0000372,0.4140625
3710,65,T7,107,-9.572,a,S2 match,14,co2a0000372,0.41796875
3711,65,T7,108,-10.549,a,S2 match,14,co2a0000372,0.421875
3712,65,T7,109,-12.014,a,S2 match,14,co2a0000372,0.42578125
3713,65,T7,110,-13.479,a,S2 match,14,co2a0000372,0.4296875
3714,65,T7,111,-13.967,a,S2 match,14,co2a0000372,0.43359375
3715,65,T7,112,-12.99,a,S2 match,14,co2a0000372,0.4375
3716,65,T7,113,-11.525,a,S2 match,14,co2a0000372,0.44140625
3717,65,T7,114,-9.084,a,S2 match,14,co2a0000372,0.4453125
3718,65,T7,115,-7.131,a,S2 match,14,co2a0000372,0.44921875
3719,65,T7,116,-5.666,a,S2 match,14,co2a0000372,0.453125
3720,65,T7,117,-4.201,a,S2 match,14,co2a0000372,0.45703125
3721,65,T7,118,-3.225,a,S2 match,14,co2a0000372,0.4609375
3722,65,T7,119,-3.225,a,S2 match,14,co2a0000372,0.46484375
3723,65,T7,120,-3.225,a,S2 match,14,co2a0000372,0.46875
3724,65,T7,121,-3.713,a,S2 match,14,co2a0000372,0.47265625
3725,65,T7,122,-4.201,a,S2 match,14,co2a0000372,0.4765625
3726,65,T7,123,-4.69,a,S2 match,14,co2a0000372,0.48046875
3727,65,T7,124,-4.201,a,S2 match,14,co2a0000372,0.484375
3728,65,T7,125,-3.225,a,S2 match,14,co2a0000372,0.48828125
3729,65,T7,126,-2.736,a,S2 match,14,co2a0000372,0.4921875
3730,65,T7,127,-1.272,a,S2 match,14,co2a0000372,0.49609375
3731,65,T7,128,-0.783,a,S2 match,14,co2a0000372,0.5
3732,65,T7,129,-0.295,a,S2 match,14,co2a0000372,0.50390625
3733,65,T7,130,-0.295,a,S2 match,14,co2a0000372,0.5078125
3734,65,T7,131,-0.295,a,S2 match,14,co2a0000372,0.51171875
3735,65,T7,132,-0.295,a,S2 match,14,co2a0000372,0.515625
3736,65,T7,133,0.193,a,S2 match,14,co2a0000372,0.51953125
3737,65,T7,134,1.17,a,S2 match,14,co2a0000372,0.5234375
3738,65,T7,135,2.146,a,S2 match,14,co2a0000372,0.52734375
3739,65,T7,136,3.611,a,S2 match,14,co2a0000372,0.53125
3740,65,T7,137,4.1,a,S2 match,14,co2a0000372,0.53515625
3741,65,T7,138,4.1,a,S2 match,14,co2a0000372,0.5390625
3742,65,T7,139,3.611,a,S2 match,14,co2a0000372,0.54296875
3743,65,T7,140,2.635,a,S2 match,14,co2a0000372,0.546875
3744,65,T7,141,2.146,a,S2 match,14,co2a0000372,0.55078125
3745,65,T7,142,1.17,a,S2 match,14,co2a0000372,0.5546875
3746,65,T7,143,0.193,a,S2 match,14,co2a0000372,0.55859375
3747,65,T7,144,-0.783,a,S2 match,14,co2a0000372,0.5625
3748,65,T7,145,-2.248,a,S2 match,14,co2a0000372,0.56640625
3749,65,T7,146,-2.248,a,S2 match,14,co2a0000372,0.5703125
3750,65,T7,147,-2.736,a,S2 match,14,co2a0000372,0.57421875
3751,65,T7,148,-2.736,a,S2 match,14,co2a0000372,0.578125
3752,65,T7,149,-3.225,a,S2 match,14,co2a0000372,0.58203125
3753,65,T7,150,-4.201,a,S2 match,14,co2a0000372,0.5859375
3754,65,T7,151,-5.666,a,S2 match,14,co2a0000372,0.58984375
3755,65,T7,152,-6.154,a,S2 match,14,co2a0000372,0.59375
3756,65,T7,153,-5.666,a,S2 match,14,co2a0000372,0.59765625
3757,65,T7,154,-5.178,a,S2 match,14,co2a0000372,0.6015625
3758,65,T7,155,-3.713,a,S2 match,14,co2a0000372,0.60546875
3759,65,T7,156,-3.225,a,S2 match,14,co2a0000372,0.609375
3760,65,T7,157,-3.225,a,S2 match,14,co2a0000372,0.61328125
3761,65,T7,158,-3.713,a,S2 match,14,co2a0000372,0.6171875
3762,65,T7,159,-4.201,a,S2 match,14,co2a0000372,0.62109375
3763,65,T7,160,-4.201,a,S2 match,14,co2a0000372,0.625
3764,65,T7,161,-4.201,a,S2 match,14,co2a0000372,0.62890625
3765,65,T7,162,-4.201,a,S2 match,14,co2a0000372,0.6328125
3766,65,T7,163,-3.713,a,S2 match,14,co2a0000372,0.63671875
3767,65,T7,164,-2.736,a,S2 match,14,co2a0000372,0.640625
3768,65,T7,165,-2.248,a,S2 match,14,co2a0000372,0.64453125
3769,65,T7,166,-2.248,a,S2 match,14,co2a0000372,0.6484375
3770,65,T7,167,-2.248,a,S2 match,14,co2a0000372,0.65234375
3771,65,T7,168,-2.248,a,S2 match,14,co2a0000372,0.65625
3772,65,T7,169,-2.248,a,S2 match,14,co2a0000372,0.66015625
3773,65,T7,170,-1.76,a,S2 match,14,co2a0000372,0.6640625
3774,65,T7,171,-1.76,a,S2 match,14,co2a0000372,0.66796875
3775,65,T7,172,-1.76,a,S2 match,14,co2a0000372,0.671875
3776,65,T7,173,-1.76,a,S2 match,14,co2a0000372,0.67578125
3777,65,T7,174,-1.272,a,S2 match,14,co2a0000372,0.6796875
3778,65,T7,175,-0.783,a,S2 match,14,co2a0000372,0.68359375
3779,65,T7,176,-1.272,a,S2 match,14,co2a0000372,0.6875
3780,65,T7,177,-2.248,a,S2 match,14,co2a0000372,0.69140625
3781,65,T7,178,-3.225,a,S2 match,14,co2a0000372,0.6953125
3782,65,T7,179,-5.178,a,S2 match,14,co2a0000372,0.69921875
3783,65,T7,180,-5.666,a,S2 match,14,co2a0000372,0.703125
3784,65,T7,181,-5.666,a,S2 match,14,co2a0000372,0.70703125
3785,65,T7,182,-4.69,a,S2 match,14,co2a0000372,0.7109375
3786,65,T7,183,-3.713,a,S2 match,14,co2a0000372,0.71484375
3787,65,T7,184,-3.713,a,S2 match,14,co2a0000372,0.71875
3788,65,T7,185,-3.713,a,S2 match,14,co2a0000372,0.72265625
3789,65,T7,186,-3.225,a,S2 match,14,co2a0000372,0.7265625
3790,65,T7,187,-3.225,a,S2 match,14,co2a0000372,0.73046875
3791,65,T7,188,-2.248,a,S2 match,14,co2a0000372,0.734375
3792,65,T7,189,-1.272,a,S2 match,14,co2a0000372,0.73828125
3793,65,T7,190,-0.783,a,S2 match,14,co2a0000372,0.7421875
3794,65,T7,191,-0.295,a,S2 match,14,co2a0000372,0.74609375
3795,65,T7,192,-0.295,a,S2 match,14,co2a0000372,0.75
3796,65,T7,193,-0.783,a,S2 match,14,co2a0000372,0.75390625
3797,65,T7,194,-0.783,a,S2 match,14,co2a0000372,0.7578125
3798,65,T7,195,-1.272,a,S2 match,14,co2a0000372,0.76171875
3799,65,T7,196,-1.76,a,S2 match,14,co2a0000372,0.765625
3800,65,T7,197,-1.76,a,S2 match,14,co2a0000372,0.76953125
3801,65,T7,198,-1.76,a,S2 match,14,co2a0000372,0.7734375
3802,65,T7,199,-2.736,a,S2 match,14,co2a0000372,0.77734375
3803,65,T7,200,-3.713,a,S2 match,14,co2a0000372,0.78125
3804,65,T7,201,-4.201,a,S2 match,14,co2a0000372,0.78515625
3805,65,T7,202,-5.178,a,S2 match,14,co2a0000372,0.7890625
3806,65,T7,203,-5.178,a,S2 match,14,co2a0000372,0.79296875
3807,65,T7,204,-5.178,a,S2 match,14,co2a0000372,0.796875
3808,65,T7,205,-5.178,a,S2 match,14,co2a0000372,0.80078125
3809,65,T7,206,-5.178,a,S2 match,14,co2a0000372,0.8046875
3810,65,T7,207,-5.178,a,S2 match,14,co2a0000372,0.80859375
3811,65,T7,208,-4.69,a,S2 match,14,co2a0000372,0.8125
3812,65,T7,209,-3.225,a,S2 match,14,co2a0000372,0.81640625
3813,65,T7,210,-1.76,a,S2 match,14,co2a0000372,0.8203125
3814,65,T7,211,-0.783,a,S2 match,14,co2a0000372,0.82421875
3815,65,T7,212,-0.783,a,S2 match,14,co2a0000372,0.828125
3816,65,T7,213,-2.248,a,S2 match,14,co2a0000372,0.83203125
3817,65,T7,214,-4.201,a,S2 match,14,co2a0000372,0.8359375
3818,65,T7,215,-6.643,a,S2 match,14,co2a0000372,0.83984375
3819,65,T7,216,-8.108,a,S2 match,14,co2a0000372,0.84375
3820,65,T7,217,-8.108,a,S2 match,14,co2a0000372,0.84765625
3821,65,T7,218,-6.643,a,S2 match,14,co2a0000372,0.8515625
3822,65,T7,219,-4.201,a,S2 match,14,co2a0000372,0.85546875
3823,65,T7,220,-2.248,a,S2 match,14,co2a0000372,0.859375
3824,65,T7,221,-1.76,a,S2 match,14,co2a0000372,0.86328125
3825,65,T7,222,-2.248,a,S2 match,14,co2a0000372,0.8671875
3826,65,T7,223,-4.201,a,S2 match,14,co2a0000372,0.87109375
3827,65,T7,224,-5.666,a,S2 match,14,co2a0000372,0.875
3828,65,T7,225,-5.666,a,S2 match,14,co2a0000372,0.87890625
3829,65,T7,226,-4.201,a,S2 match,14,co2a0000372,0.8828125
